name,categories,lat,lng,id,Neighborhood,Neighborhood Lat,Neighborhood Long
Poke Mon,Poke Place,45.51225831011693,-122.65081991257722,57816e33498e15a5537e435a,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Willow,American Restaurant,45.50861590671311,-122.65486023749808,56d66438498ece51f03e4b5e,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Juniors Cafe,Breakfast Spot,45.510221636811195,-122.65355397703108,42d84e00f964a5202c261fe3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Que Pasa Cantina,Mexican Restaurant,45.512702117262464,-122.65358224788972,4b91bebdf964a5205ad433e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
New Cascadia Traditional,Bakery,45.51073079354631,-122.65959760414066,4ae31530f964a520589021e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Devil's Dill Sandwich Shop,Sandwich Place,45.5122942544437,-122.64830920429596,518f167e498ed099eed03ed8,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Jam on Hawthorne,Breakfast Spot,45.512229268265344,-122.64271130651696,43db5338f964a520892e1fe3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Castagna,American Restaurant,45.51208606723788,-122.64749706304832,517978728aca04807e6cd274,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Riyadh's Lebanese Restaurant,Middle Eastern Restaurant,45.51217312590281,-122.65232005542698,421e6a80f964a520a61f1fe3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Oui Presse,Café,45.512113474659955,-122.6476996770259,4d18ee7b25cda14348c682d6,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Kachka,Russian Restaurant,45.51572631918555,-122.65453371336338,5b6a7431efa82a002c6d8fa0,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Nimblefish,Sushi Restaurant,45.51192424582722,-122.64509797772898,5a2f46343abcaf649fd7c05d,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Maruti Indian Restaurant,Indian Restaurant,45.512336,-122.646061,58312bea1d21ba15a47a3dea,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Afuri,Ramen Restaurant,45.51603963490883,-122.65891199654608,56d5672a498ed6b2b7c2cac7,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Figlia Americana,Café,45.51484825540662,-122.66069596775405,585d92418cb34e76232e9bb4,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Grand Central Baking Company,Bakery,45.511995955542254,-122.64259334628797,4a47c9fdf964a52018aa1fe3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Nostrana,Italian Restaurant,45.51766037531753,-122.65140992352615,4a2dd70cf964a520fb971fe3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Farm Spirit,Vegetarian / Vegan Restaurant,45.51713508347535,-122.65128373507525,558f5485498e71847244615b,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Renata,Italian Restaurant,45.51347038252134,-122.65923152390316,55529e93498ec375e73f5c80,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Farina Bakery,Bakery,45.51226105114525,-122.64637326852639,54599556498e300063a86917,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Zell's Cafe,American Restaurant,45.517117111852336,-122.6525378943361,4a3e8b15f964a5200aa31fe3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Pepper Box Cafe,Mexican Restaurant,45.517103979633006,-122.65600329954096,540763a4498ea9de3bab77bc,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Burgerville,Burger Joint,45.51205619393779,-122.65401816319468,4a721dc3f964a52065da1fe3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Hat Yai Belmont,Thai Restaurant,45.516617,-122.6596,5cfff8a3f05ca8002de020dd,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Pad Thai Kitchen,Thai Restaurant,45.516568572818315,-122.64225049429275,4a7260fcf964a520fada1fe3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Little Big Burger,Burger Joint,45.51202686955471,-122.64507603451442,52c2079a498ebc5c48a7a878,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Noraneko,Ramen Restaurant,45.512316433235256,-122.66564523124606,5504bf60498e3c6d80aadebc,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Brunch Box,Breakfast Spot,45.517048,-122.65889,5cb3774281635b002ce467e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Chipotle Mexican Grill,Mexican Restaurant,45.516263450497355,-122.65547634019566,593f666c2ebb34636faa5ac7,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Kokiyo Teriyaki 2,Japanese Restaurant,45.51370109466115,-122.6584190178739,4b9021a0f964a520867733e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Stacked Sandwich Shop,Sandwich Place,45.511172064901224,-122.66285914608753,58a76578076be13f60148ded,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Bocci's,Italian Restaurant,45.51036723045681,-122.65855887020463,4b25e6b8f964a5205d7724e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
La Calaca Comelona,Mexican Restaurant,45.51618210379325,-122.64218901864156,42966300f964a52050241fe3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Sparky's Pizza,Pizza Place,45.51676769469749,-122.6575494114497,4ae9f6faf964a5200db821e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Delores,Polish Restaurant,45.517454,-122.650971,5c15d31bb77c77002c51b232,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Wasabi Sushi PDX,Sushi Restaurant,45.51276290141889,-122.65591982834067,591dfdade1f2284304300402,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Blackbird Pizza,Pizza Place,45.51224025736346,-122.64562780895224,54d052c6498e0609e185b744,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Pixie Retreat,Vegetarian / Vegan Restaurant,45.51083186503145,-122.66269330590808,523e4b53498ec59145f74d66,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Taqueria Portland,Mexican Restaurant,45.51688241962556,-122.65754104424757,52aa1b0011d2342e58e8587a,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
HOTLIPS Pizza,Pizza Place,45.512351294843434,-122.64318099608515,487ff7a4f964a52027511fe3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Tahrir Square,Middle Eastern Restaurant,45.51244483762466,-122.65340456272749,53cdd1c4498ea771db6b65ae,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Tight Tacos,Taco Place,45.514001,-122.659252,576f19bc498eda0239c98a3c,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Aybla Grill,Mediterranean Restaurant,45.511191576002446,-122.6623563826851,513e5beae4b00643c7b7407e,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Theory,Café,45.50832580628333,-122.66593087724547,4f0371b2d3e364d5ffcbab89,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Subway,Sandwich Place,45.517000698398014,-122.65752089386581,4be85f07d837c9b6043da506,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Papa Haydn,American Restaurant,45.48041202559995,-122.6496264882473,4b7783dff964a520369f2ee3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
PDX Sliders,Burger Joint,45.47386870471437,-122.6498474925762,530a7551498ed3b69234a16f,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Saburo's Sushi House,Sushi Restaurant,45.47385948720678,-122.64832842790699,42e6ce80f964a52080261fe3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
The Burger Guild,Burger Joint,45.478004,-122.648877,4e306139b61ce7c3b83fa68a,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Stickers Asian Cafe,Asian Restaurant,45.47398169736917,-122.64868735037662,4ac564b7f964a520dab120e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
San Felipe Taqueria,Mexican Restaurant,45.47747678330908,-122.64931189090454,4ab2e830f964a520ef6c20e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Papa Murphy's,Pizza Place,45.475415000000005,-122.649344,4aefab1df964a520d6d921e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Philadelphia's Steaks & Hoagies,Sandwich Place,45.476217761920594,-122.64893668631203,40b13b00f964a520d4f51ee3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Relish Gastropub,Gastropub,45.47499400327957,-122.6490265037278,50db5fa1e4b02e409a094158,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Iron Horse Restaurant,Mexican Restaurant,45.47875404038364,-122.64920163596683,4ade4bd3f964a520c17421e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Pizzicato,Pizza Place,45.47368524011551,-122.6491228657983,4419cf6ef964a52032311fe3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Fat Albert's,Breakfast Spot,45.47452184289663,-122.64864452295889,4b311edff964a520900025e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Communion Bakehouse,Café,45.4783,-122.649055,5c683f7b628c83002cf1198b,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Satellite Dream Pizza,Pizza Place,45.478298808980554,-122.64904318704508,55569c9b498e6c7f98d678a8,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Crispy Sandwich,Vietnamese Restaurant,45.47544860839844,-122.6492919921875,50c92f73e4b0cb3d3a1b7606,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Lily Vietnamese Sandwiches,Vietnamese Restaurant,45.47538,-122.649334,5519aa11498ea65394466880,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Springwater Grill,American Restaurant,45.474154,-122.64849299999999,4ae3be6ff964a520a79821e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Moreland House,New American Restaurant,45.47406590519474,-122.64870195120814,4d27d10c068e8cfa31ffbe4c,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Boxer Ramen,Ramen Restaurant,45.473927,-122.64958,5beb3bb61cf2e13a78366f3e,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Cha! Cha! Cha!,Mexican Restaurant,45.47386849830793,-122.64984388146584,4a90c399f964a520631920e3,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Classic Thai Cuisine,Thai Restaurant,45.47232515843819,-122.6483472963959,5246432c11d2537250de7633,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Compass Group USA,Food,45.474326,-122.639959,4f32a85a19836c91c7ed1e99,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Eastmoreland Golf Course Bar & Grille,American Restaurant,45.474627,-122.639195,5a0498134a7aae79f98808e1,BROOKLYN ACTION CORPS,45.4948187,-122.6515524
Nostrana,Italian Restaurant,45.51766037531753,-122.65140992352615,4a2dd70cf964a520fb971fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Farm Spirit,Vegetarian / Vegan Restaurant,45.51713508347535,-122.65128373507525,558f5485498e71847244615b,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Kachka,Russian Restaurant,45.51572631918555,-122.65453371336338,5b6a7431efa82a002c6d8fa0,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Zell's Cafe,American Restaurant,45.517117111852336,-122.6525378943361,4a3e8b15f964a5200aa31fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Meat Cheese Bread,Sandwich Place,45.51925194830934,-122.65135844577343,49fa0d3df964a520af6d1fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Pepper Box Cafe,Mexican Restaurant,45.517103979633006,-122.65600329954096,540763a4498ea9de3bab77bc,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Sweetpea Baking Company,Bakery,45.51937242580729,-122.65336671818162,4a54c000f964a5203bb31fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Afuri,Ramen Restaurant,45.51603963490883,-122.65891199654608,56d5672a498ed6b2b7c2cac7,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Lardo East,Sandwich Place,45.512080794241356,-122.65308749674253,4fee26a6e4b0203e09ed1815,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Bar Casa Vale,Tapas Restaurant,45.521070254729246,-122.65682822372703,57ec7300498eeaedf20ca9a1,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Que Pasa Cantina,Mexican Restaurant,45.512702117262464,-122.65358224788972,4b91bebdf964a5205ad433e3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Poke Mon,Poke Place,45.51225831011693,-122.65081991257722,57816e33498e15a5537e435a,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Hat Yai Belmont,Thai Restaurant,45.516617,-122.6596,5cfff8a3f05ca8002de020dd,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
La Luna Cafe,Breakfast Spot,45.521351492931764,-122.65697298608293,5aff08a662845c0024c3aedc,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Fire on the Mountain,Wings Joint,45.52280324326804,-122.64833222906537,4a57e717f964a5200db71fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Canard,French Restaurant,45.52285475502564,-122.65791705889312,5ad18201a6ec987f0d021273,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Danwei Canting,Chinese Restaurant,45.519440681197814,-122.65739667316072,57a98a94498e0e6e6dbc1ff0,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Teote Areperia,Latin American Restaurant,45.51122655180087,-122.65378547798102,51d391b7498e8cc3e4137bee,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Nong’s Khao Man Gai,Thai Restaurant,45.52232314297736,-122.65936530897874,4f396bb4e4b01139d7d54338,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Figlia Americana,Café,45.51484825540662,-122.66069596775405,585d92418cb34e76232e9bb4,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Le Pigeon,French Restaurant,45.52286786369032,-122.65773632856502,4a77e09cf964a52029e51fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Devil's Dill Sandwich Shop,Sandwich Place,45.5122942544437,-122.64830920429596,518f167e498ed099eed03ed8,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Normandie,Bistro,45.522372,-122.655829,5bc29c9ea30619002cf40bbe,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Tarad Thai Market and Restaurant,Thai Restaurant,45.51734450046659,-122.65960596560313,5123083cd63e8ed7922a57f4,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Chipotle Mexican Grill,Mexican Restaurant,45.516263450497355,-122.65547634019566,593f666c2ebb34636faa5ac7,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Le Bistro Montage,Cajun / Creole Restaurant,45.517309861825936,-122.6627054195327,41687b80f964a520841d1fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Sizzle Pie,Pizza Place,45.52280935528786,-122.65906323433335,4d1f9d100901721ea5fc8ba5,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Nicholas Restaurant,Middle Eastern Restaurant,45.52052483741298,-122.66064105963986,428a8580f964a52084231fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Olympia Provisions SE,Modern European Restaurant,45.51889492684092,-122.66397680153483,4af38990f964a52077ee21e3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Brunch Box,Breakfast Spot,45.517048,-122.65889,5cb3774281635b002ce467e3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Jam on Hawthorne,Breakfast Spot,45.512229268265344,-122.64271130651696,43db5338f964a520892e1fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Riyadh's Lebanese Restaurant,Middle Eastern Restaurant,45.51217312590281,-122.65232005542698,421e6a80f964a520a61f1fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Shalom Y’all,Israeli Restaurant,45.51525077420038,-122.66447982903343,5a7801f8b6b04b086dba9c68,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Castagna,American Restaurant,45.51208606723788,-122.64749706304832,517978728aca04807e6cd274,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Delicious Donuts,Donut Shop,45.52248920100882,-122.66048879294715,4d3875ceb9e5224b4b375490,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Screen Door,Southern / Soul Food Restaurant,45.5229674576085,-122.64160630472827,49ea3b96f964a52038661fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Marukin Ramen,Ramen Restaurant,45.52233006922067,-122.659611447829,5643b95d498e1a0b493a94db,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Renata,Italian Restaurant,45.51347038252134,-122.65923152390316,55529e93498ec375e73f5c80,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Oui Presse,Café,45.512113474659955,-122.6476996770259,4d18ee7b25cda14348c682d6,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Luce,Italian Restaurant,45.52282178978922,-122.64361411183224,4c7da36710916dcb1a2d2a96,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Taqueria Nueve (T9),Mexican Restaurant,45.51892728519036,-122.65805784970887,52e1bfbe498ea13551970c53,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Tusk,Middle Eastern Restaurant,45.522747378140714,-122.64053214915455,57b6912f498ec1f79377a0d5,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
New Cascadia Traditional,Bakery,45.51073079354631,-122.65959760414066,4ae31530f964a520589021e3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Noble Rot,American Restaurant,45.52296329310547,-122.65431076169637,42853f80f964a52009231fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Voodoo Doughnut Too,Donut Shop,45.524477385050446,-122.65033803787169,4a8dad02f964a5207e1020e3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Pad Thai Kitchen,Thai Restaurant,45.516568572818315,-122.64225049429275,4a7260fcf964a520fada1fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Maruti Indian Restaurant,Indian Restaurant,45.512336,-122.646061,58312bea1d21ba15a47a3dea,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Revelry,Korean Restaurant,45.521336929258275,-122.66167231396712,57b7be43498e47db3efc1962,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Mad Greek Deli,Greek Restaurant,45.522786860507885,-122.64771439731445,4f0de746e4b0a91e14991f5b,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Giraffe,Japanese Restaurant,45.51603,-122.66512,5c0ef671c876c8002c75ae3e,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Juniors Cafe,Breakfast Spot,45.510221636811195,-122.65355397703108,42d84e00f964a5202c261fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Nimblefish,Sushi Restaurant,45.51192424582722,-122.64509797772898,5a2f46343abcaf649fd7c05d,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Kopi Coffee House,Café,45.52302768385628,-122.64179815498412,56366051498e5e231f9a8ad6,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Kala Noodle And Grill,Thai Restaurant,45.51627,-122.63936,51db6d7b498e1e9bdfd3a403,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Robo Taco,Taco Place,45.517259048127535,-122.65952411694495,4e9b9c3902d5df1b50b5de20,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Bamboo Sushi,Sushi Restaurant,45.52055834701671,-122.63711387557551,4a1c352af964a5201f7b1fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Ken's Artisan Pizza,Pizza Place,45.52068572619683,-122.63717440399408,4a9f2f76f964a520da3c20e3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Farina Bakery,Bakery,45.51226105114525,-122.64637326852639,54599556498e300063a86917,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Grand Central Baking Company,Bakery,45.511995955542254,-122.64259334628797,4a47c9fdf964a52018aa1fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Han Oak,Korean Restaurant,45.526791,-122.641908,56c526a5cd1031bcadcdb52a,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Cheese & Crack Snack Shop,American Restaurant,45.52248231539709,-122.63731713164773,530a8339498e2b4aa97102b2,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Ate-Oh-Ate,Hawaiian Restaurant,45.52265579,-122.64030672,4c8ec7a6d2aea093e063d169,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Nodoguro,Japanese Restaurant,45.516331370775696,-122.63641119003296,53ec1621498e15b0803b07a1,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Burgerville,Burger Joint,45.51205619393779,-122.65401816319468,4a721dc3f964a52065da1fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
PaaDee,Thai Restaurant,45.52279357001053,-122.63725713760381,4ec53c38754aa58f6bb6a219,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Canteen,Vegetarian / Vegan Restaurant,45.51929061248851,-122.63684581829371,4fa60b6ee4b0ddd496a34287,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Casa del Matador,Mexican Restaurant,45.522684928116696,-122.64084839875198,4abaca3ff964a520f08220e3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Lang Baan,Thai Restaurant,45.522636,-122.63708,53309137498e65090b88f292,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
The Baker's Mark,Sandwich Place,45.50465218454559,-122.65410827221314,58952021326c5a6fe18a9e06,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Güero,Mexican Restaurant,45.52440541198565,-122.63713225775021,5185aecd498e0a3c5bbd2c41,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Pine State Biscuits,Breakfast Spot,45.504686066818955,-122.65459941983784,535153da498eaf0bfade824f,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Navarre,Spanish Restaurant,45.52305345418688,-122.63714843932004,4ab53845f964a520557320e3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Boke Bowl,Noodle House,45.51532888266799,-122.66591633741245,4ecfe92093ad987b4c7319b7,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
The Goose,Mexican Restaurant,45.52224863149891,-122.63743642719855,539a56f3498ec50859097350,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Baby Doll Pizza,Pizza Place,45.519388513226026,-122.63659993395831,4fe93948e4b057290c0f4fa5,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Henry Higgins Boiled Bagels,Bagel Shop,45.52685496782191,-122.64649258952875,57f133e6498e4bb1dd9fec00,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Virtuous Pie,Vegetarian / Vegan Restaurant,45.50459356910198,-122.65395684744865,58add5e8e18e650ccc27e3b7,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Stammtisch,German Restaurant,45.52583132894907,-122.63733064219116,53658fdd498e3edbec00d87d,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Willow,American Restaurant,45.50861590671311,-122.65486023749808,56d66438498ece51f03e4b5e,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Mirakutei,Sushi Restaurant,45.522844350037985,-122.66005553746358,4d4459a659ca2d43db0d1c0f,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Franz Bakery,Bakery,45.52533681575888,-122.65451914816823,4bf593d9d4cdb7134a2b84fe,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
La Calaca Comelona,Mexican Restaurant,45.51618210379325,-122.64218901864156,42966300f964a52050241fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Kitchen Kuu,Japanese Restaurant,45.523831,-122.662264,59e8481b16ef6763543227dd,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
City State Diner and Bakery,Diner,45.52400943077978,-122.6371781244612,4c0bd0446071a5937ac3e132,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Genies Cafe,Breakfast Spot,45.504973,-122.654345,40fb0f00f964a520f60a1fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
J & M Cafe,Café,45.521650760579575,-122.65992986113244,4a95559ff964a520ef2220e3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Arrosto,Food Stand,45.526978,-122.641937,56bbdffb498ef1c1d5fe0f36,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Kokiyo Teriyaki 2,Japanese Restaurant,45.51370109466115,-122.6584190178739,4b9021a0f964a520867733e3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Sammich,Sandwich Place,45.52298791124599,-122.6437065538434,5a2314c3b9a5a85c2bae536d,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
clarklewis,American Restaurant,45.51533020321771,-122.66600514015428,41f43a80f964a5201e1f1fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
La Buca,Italian Restaurant,45.523554093238516,-122.63713402295627,4a7a5242f964a52026e91fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Bare Bones Cafe & Bar,Restaurant,45.5163214,-122.6359419,4b97e5edf964a520a11d35e3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Aviv,Israeli Restaurant,45.50501549118228,-122.65381231648308,590bd77195a7223da4e95ef7,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Little Big Burger,Burger Joint,45.51202686955471,-122.64507603451442,52c2079a498ebc5c48a7a878,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Noraneko,Ramen Restaurant,45.512316433235256,-122.66564523124606,5504bf60498e3c6d80aadebc,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Matt’s BBQ Tacos,BBQ Joint,45.512123,-122.632335,5c82d2c65ba0460037f3bfb7,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
El Cubo De Cuba,Cuban Restaurant,45.51197366651851,-122.63359319122408,4cd05b13de0f6dcb133a6a63,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Laurelhurst Market,Steakhouse,45.523100098360366,-122.63198439383935,4a52b80ef964a520f1b11fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
Cricket Café,Breakfast Spot,45.51651195303628,-122.6324992126948,43d88920f964a520642e1fe3,BUCKMAN COMMUNITY ASSOCIATION,45.5173805,-122.6519539
